frame,gtoid,oid_1,oid_2,x,y,z,dt1,dt2,dt3,gtx,gty,gtz,ee,kcounter
3860.0,2,2.0,2.0,-0.80241174,4.4373875,1.7019086,0.00032725867174576706,0.0003083075159793225,0.001180315043472594,-0.802411819400764,4.43738727632505,1.70190821394597,4.283418647001656e-07,9.0
3861.0,2,2.0,2.0,-0.8022457,4.437209,1.7019187,0.0003059842408106306,0.0002866598926516417,0.001480830817180925,-0.802245883697159,4.43720902036804,1.7019185139253699,3.1266477230354473e-07,9.0
3862.0,2,2.0,2.0,-0.7984986,4.438412,1.7031431,0.00028506472744993516,0.00027899495398742147,0.004259017499348069,-0.7984989468606619,4.43841267274775,1.7031432776878699,6.322982602909278e-07,9.0
3863.0,2,2.0,2.0,-0.7985422,4.4379325,1.703629,0.0002933214382778715,0.0002765164338143222,0.004093483698313919,-0.7985422454714529,4.43793217910037,1.70362864680578,4.861626394114522e-07,9.0
3864.0,2,2.0,2.0,-0.79850626,4.4379506,1.7036232,0.00030256225772973266,0.0002886503263539453,0.002775383181261815,-0.798506285771085,4.43795019673298,1.7036227836248903,5.710003436428311e-07,9.0
3865.0,2,2.0,2.0,-0.79846466,4.4379225,1.7035434,0.000291267558736763,0.0002668910216243603,0.0020323798346876492,-0.798464804880533,4.43792275996341,1.70354352242888,3.338138321123754e-07,9.0
3866.0,2,2.0,2.0,-0.79848576,4.4379754,1.7034886,0.0003230345731140005,0.00030709384191141,0.0015634819469557857,-0.798485725100278,4.4379747738284,1.7034881942762694,7.461164296523021e-07,9.0
3867.0,2,2.0,2.0,-0.7984115,4.4380817,1.7033937,0.0002929971306571133,0.000287371120748503,0.0012789684028187067,-0.798411596943494,4.43808184243479,1.70339345452823,2.8482575077779e-07,9.0
3868.0,2,2.0,2.0,-0.7985153,4.4379487,1.7034324,0.0003001208870045957,0.00026647108603583547,0.0013823035472358372,-0.798515366427797,4.43794890037323,1.70343240308436,2.0553742281848962e-07,9.0
3869.0,2,2.0,2.0,-0.7985405,4.4379425,1.7034129,0.0002979978041821596,0.00028211287451540557,0.0014880226480841509,-0.7985405271454249,4.43794283541181,1.7034130089131196,3.552746582578342e-07,9.0
3870.0,2,2.0,2.0,-0.7985286,4.43791,1.7033805,0.0002805717778073813,0.0002671799592235402,0.001367076945819881,-0.7985288526710409,4.437910469411239,1.70338063366836,4.878931575456917e-07,9.0
3871.0,2,2.0,2.0,-0.79852396,4.437903,1.7033433,0.0002954608844447648,0.00028292764625348354,0.001379339780591919,-0.7985240248014371,4.43790283208315,1.7033431464283302,1.6966915995300156e-07,9.0
3872.0,2,2.0,2.0,-0.7985284,4.4378533,1.7033726,0.0003338816575819692,0.00031030775971885305,0.0013619381418556546,-0.7985282352858051,4.43785313223506,1.70337262677302,2.480600530538309e-07,9.0
3873.0,2,2.0,2.0,-0.798564,4.437833,1.7034574,0.0003200172061497142,0.00030387582535240654,0.0013381583530348146,-0.798563892319028,4.43783262786712,1.7034571497017499,3.1569060527393116e-07,9.0
3874.0,2,2.0,2.0,-0.79860455,4.43781,1.7035246,0.00030165788274416627,0.0002811974063092748,0.0012930157000279158,-0.7986046669623159,4.43781031638517,1.7035247790737702,4.343246517188394e-07,9.0
3875.0,2,2.0,2.0,-0.79857093,4.437788,1.7035156,0.0003110988143362192,0.00028416744572723474,0.0013505541088850537,-0.798570979617114,4.4377879210763895,1.70351543380517,2.3759766273679666e-07,9.0
3876.0,2,2.0,2.0,-0.79857135,4.4377947,1.7034705,0.00030138776378407783,0.0002744601372910438,0.001386768626976425,-0.7985717310759379,4.4377951942628595,1.7034706923365301,6.750355755972422e-07,9.0
3877.0,2,2.0,2.0,-0.79854345,4.4377794,1.7034005,0.0002925754187685925,0.00028468113038115916,0.0013893215096125496,-0.7985437451310922,4.43778037167313,1.70340086016129,1.0552138803941162e-06,9.0
3878.0,2,2.0,2.0,-0.79848784,4.437663,1.7033657,0.0003056572241462163,0.00028772788880360167,0.0015007047796042196,-0.798487959070649,4.4376635972167495,1.7033657167203802,5.329654760278893e-07,9.0
3879.0,2,2.0,2.0,-0.79846996,4.43758,1.7033896,0.00032942137590907805,0.0003085064637389223,0.001515615043997978,-0.798470132828704,4.43758088846404,1.70339017661315,9.595661164587655e-07,9.0
3880.0,2,2.0,2.0,-0.80003196,4.43698,1.7027477,0.0003073962603821201,0.00028546429848574917,0.0025271709672422325,-0.8000321207750489,4.43698077796089,1.7027481395814403,1.1097087609128111e-06,9.0
3881.0,2,2.0,2.0,-0.80001026,4.436764,1.7027693,0.00030395602243515896,0.0002737674026889181,0.0026217414685615935,-0.8000103734547889,4.43676418753105,1.70276925012676,4.3900243889898916e-07,9.0
3882.0,2,2.0,2.0,-0.8000173,4.436725,1.7027136,0.00031832736704018316,0.0002997421946133727,0.0015164197253221513,-0.8000172105686001,4.436725370787171,1.70271319866095,4.786671750115317e-07,9.0
3883.0,2,2.0,2.0,-0.7999929,4.4366236,1.7026706,0.00028212452718889836,0.00027902502898768944,0.0013405111085504446,-0.799993176784032,4.43662350221836,1.7026704167516598,3.103358422361772e-07,9.0
3884.0,2,2.0,2.0,-0.8001115,4.4368553,1.7026132,0.00032577544067180497,0.00030713632219203646,0.00109059444176113,-0.800111886782068,4.436856100184529,1.70261369190904,9.977159894135497e-07,9.0
3885.0,2,2.0,2.0,-0.8000763,4.436922,1.7026078,0.00027532423194998046,0.0002827020962854476,0.0009601594019387238,-0.8000765220822971,4.43692219387984,1.70260766191492,2.6304072464220814e-07,9.0
3886.0,2,2.0,2.0,-0.80012727,4.437132,1.7025317,0.00030940519906152986,0.00029218431109256926,0.0011546785803060507,-0.800127172076027,4.43713128652318,1.70253110102297,8.465611280402216e-07,9.0
3887.0,2,2.0,2.0,-0.79996586,4.437177,1.7024928,0.0003190627150502223,0.00030457086370461184,0.0012493432780787332,-0.7999658917006799,4.4371777891863795,1.70249267707854,6.285327702847342e-07,9.0
3888.0,2,2.0,2.0,-0.7998861,4.4372916,1.7024575,0.00030775038413821676,0.00028239300019095026,0.0014039876120645121,-0.799886310649362,4.4372919437628005,1.7024577987620497,4.560798954466207e-07,9.0
3889.0,2,2.0,2.0,-0.79986924,4.4374647,1.7023617,0.00030808331501930297,0.00029316291960412855,0.0012187494437426135,-0.7998691825506329,4.43746404977726,1.70236119200238,8.399514218893593e-07,9.0
3890.0,2,2.0,2.0,-0.80182534,4.437872,1.7014292,0.0002941639602909163,0.0002773855375153289,0.002436866979860229,-0.8018255513702981,4.43787234560854,1.70142917667776,4.670067683059459e-07,9.0
3891.0,2,2.0,2.0,-0.80186385,4.43783,1.7013643,0.0002812883271872124,0.0002770125847177951,0.0025126641977687653,-0.801863777993708,4.437829652990921,1.7013637400974702,6.297519832003244e-07,9.0
3892.0,2,2.0,2.0,-0.8017786,4.4377885,1.7012948,0.00028967215683906034,0.000266731260751385,0.0019637097958055388,-0.80177890325002,4.43778932408873,1.7012953356506697,1.0459190084511504e-06,9.0
3893.0,2,2.0,2.0,-0.8018034,4.4378915,1.7012166,0.00030831202519721046,0.0002983005724672694,0.0016273930117632705,-0.801803690133387,4.4378923401121,1.70121710217524,1.0425032428629397e-06,9.0
3894.0,2,2.0,2.0,-0.80163014,4.437615,1.7012076,0.0002862501457343569,0.000277097757930278,0.0016097171907415038,-0.801630243025405,4.437614590659389,1.70120728621434,4.912670019771968e-07,9.0
3895.0,2,2.0,2.0,-0.8017219,4.437735,1.701198,0.00032260020014973634,0.00031073044993945587,0.0015414798407338516,-0.8017222462629839,4.43773533533137,1.70119809202943,4.6676372382185456e-07,9.0
3896.0,2,2.0,2.0,-0.8016835,4.437709,1.7011923,0.00029760258104261084,0.0002719882781434535,0.0011355638218290714,-0.801683491977199,4.43770894341151,1.70119231186233,1.0309049190452717e-07,9.0
3897.0,2,2.0,2.0,-0.801563,4.4375143,1.7011893,0.0002956193170575716,0.00028046118546853904,0.001551899750430512,-0.8015629197520959,4.43751421020484,1.70118925826525,1.4296046583091653e-07,9.0
3898.0,2,2.0,2.0,-0.8016021,4.4376593,1.7011688,0.0002848015594736353,0.00025973695801440044,0.0013956883790615024,-0.801602244826662,4.437659968636311,1.70116897121832,7.413918821600497e-07,9.0
3899.0,2,2.0,2.0,-0.8015615,4.4376793,1.7011375,0.00029374720327268733,0.000287539728617503,0.0011142060739978239,-0.8015617004923119,4.437679601851049,1.7011375525516101,3.844529043005726e-07,9.0
3900.0,2,2.0,2.0,-0.8014263,4.437548,1.7011558,0.00027598929608529943,0.00026721469896529015,0.001476394993797342,-0.8014263046946719,4.437547457506429,1.7011553534765802,8.23325011648694e-07,9.0
3901.0,2,2.0,2.0,-0.8012245,4.437371,1.7010866,0.0003113805604471054,0.0002906389230474815,0.001732779332335337,-0.801224557534617,4.437371385542991,1.70108660334486,6.101709160156864e-07,9.0
3902.0,2,2.0,2.0,-0.8012886,4.43755,1.7010926,0.0002921983256101157,0.00025887663122148297,0.001330557963732849,-0.801288800406273,4.43755122845077,1.7010929888266402,1.2392369952378754e-06,9.0
3903.0,2,2.0,2.0,-0.8013232,4.437724,1.7010221,0.00032345386796350795,0.00030340161339381666,0.0009151476137204651,-0.801323073025339,4.43772374650205,1.7010218153476,5.058594490618273e-07,9.0
3904.0,2,2.0,2.0,-0.80119586,4.4375753,1.7009884,0.0003176824513957399,0.00029279189476483225,0.0013651522312248814,-0.801196122332181,4.437575432568679,1.70098826869785,3.128779030801061e-07,9.0
3905.0,2,2.0,2.0,-0.801163,4.4375815,1.7009735,0.000300486701405589,0.00029738619451791237,0.0016060181811270047,-0.8011631627398799,4.43758194028656,1.70097364735686,4.478760817893902e-07,9.0
3906.0,2,2.0,2.0,-0.8011694,4.437642,1.7009703,0.0003218419021777663,0.0002903265568079405,0.0012660517360223943,-0.801169335807559,4.43764144997856,1.7009696477424099,9.15418841197479e-07,9.0
3907.0,2,2.0,2.0,-0.8011289,4.4375873,1.7009674,0.0002973130418695291,0.0002784435262697116,0.0013091935030013642,-0.8011293437759242,4.43758803237003,1.7009677293800198,9.273590416130461e-07,9.0
3908.0,2,2.0,2.0,-0.8011178,4.4375734,1.7009733,0.0002907817985260408,0.00026724230184527187,0.0014203963254381588,-0.8011177479633569,4.43757343977679,1.70097320915833,7.020340130892375e-08,9.0
3909.0,2,2.0,2.0,-0.8011768,4.4376583,1.7009966,0.00031442631910749697,0.00030011920932793146,0.001241579641701071,-0.801177092817785,4.437658294856579,1.7009964926262804,3.3918823307536264e-07,9.0
3910.0,2,2.0,2.0,-0.80099577,4.4373717,1.701001,0.00028243541237316094,0.00027337336740629326,0.001521052185907763,-0.8009959912376591,4.43737227696427,1.70100130847736,6.452312839525941e-07,9.0
3911.0,2,2.0,2.0,-0.80104905,4.437459,1.7010022,0.0003242057183001634,0.000294402751137568,0.0015822402445297556,-0.8010493892400661,4.43746012446354,1.70100272561867,1.2769970372924127e-06,9.0
3912.0,2,2.0,2.0,-0.8009862,4.4373517,1.7010111,0.00032303739720873637,0.00030533415673517084,0.0012481051911262182,-0.8009860072008729,4.437351619465789,1.70101082397335,3.0056499903575624e-07,9.0
3913.0,2,2.0,2.0,-0.8006358,4.436788,1.7009913,0.00028959406569128987,0.0002770925447634909,0.0020203094008224352,-0.80063608059571,4.43678897281141,1.7009917382740698,1.039515717252988e-06,9.0
3914.0,2,2.0,2.0,-0.8010617,4.4375196,1.7009708,0.0003166370819940312,0.0003008535017556824,0.0011393443807201382,-0.801061788438531,4.4375195941792995,1.700970558487,2.3649089651896485e-07,9.0
3915.0,2,2.0,2.0,-0.8009622,4.437379,1.7009449,0.0003174677365223033,0.0003061693477093286,0.0006824566116166005,-0.800962371518066,4.43737928482685,1.70094510264781,4.777210132967526e-07,9.0
3916.0,2,2.0,2.0,-0.8010788,4.4375167,1.7009809,0.0003103874942098628,0.00029942455910259014,0.0014781125731231923,-0.801078878622446,4.4375170596521105,1.70098086832558,3.808386348522715e-07,9.0
3917.0,2,2.0,2.0,-0.8010299,4.4374456,1.7009579,0.00032340012791109984,0.00030611873711450244,0.0013409973875577294,-0.801030266223368,4.43744651644733,1.70095854326931,1.143578056855882e-06,9.0
3918.0,2,2.0,2.0,-0.8010484,4.437446,1.700946,0.00030949503548072244,0.0002955260583235031,0.0015175140295919356,-0.801048603414898,4.43744683256243,1.70094621287103,7.816596282736497e-07,9.0
3919.0,2,2.0,2.0,-0.80110514,4.4374747,1.7009704,0.0003117427044116994,0.0002918167181746867,0.0013152305624155466,-0.801105271270953,4.437475061831429,1.70097029438573,3.770458112835716e-07,9.0
3920.0,2,2.0,2.0,-0.8010264,4.437308,1.7009858,0.00030304947506465396,0.0002855991162391547,0.0014561928387384563,-0.8010267716544169,4.43730813416522,1.70098589794133,4.865878628798215e-07,9.0
3921.0,2,2.0,2.0,-0.8009046,4.437062,1.7010353,0.00030503487937494356,0.00028154525119816753,0.0017675929319723885,-0.800904564031869,4.43706111137713,1.7010348415425598,7.950680375010771e-07,9.0
3922.0,2,2.0,2.0,-0.80101204,4.437217,1.70102,0.0003295835829248972,0.00031114074505467215,0.0013515390455996219,-0.8010119086048441,4.43721689871015,1.7010193569011,7.396932951518336e-07,9.0
3923.0,2,2.0,2.0,-0.80114543,4.4374013,1.701023,0.00028909017783007585,0.00027666048060837056,0.0008982678741729591,-0.80114564247651,4.437402219087651,1.7010232899019102,9.961012489955762e-07,9.0
3924.0,2,2.0,2.0,-0.8010975,4.4372163,1.7010868,0.00029757557854281913,0.0002791171760350153,0.0012831765706086704,-0.801097516532255,4.437216286265129,1.70108656323772,1.964250538699414e-07,9.0
3925.0,2,2.0,2.0,-0.8010703,4.437147,1.7010854,0.00029926273685987326,0.00027666051948926906,0.0016761840299948348,-0.8010702322619251,4.43714667847699,1.70108502249754,6.296024512718842e-07,9.0
3926.0,2,2.0,2.0,-0.80116355,4.4372616,1.7010897,0.0002825553326033514,0.00026521991617300955,0.0012835827897545215,-0.801163820366351,4.437261962851561,1.7010898091345301,4.7026131061687045e-07,9.0
3927.0,2,2.0,2.0,-0.8012661,4.437456,1.7010543,0.00031807708910491783,0.0002930674498315966,0.0010081356809940282,-0.8012664374342461,4.43745648075981,1.70105457180173,5.572643547732471e-07,9.0
3928.0,2,2.0,2.0,-0.80131763,4.437465,1.7010769,0.00030441539342973556,0.00029152741490179324,0.0011618712854396696,-0.801317657331166,4.437465597172561,1.7010771079353,4.739425139791973e-07,9.0
3929.0,2,2.0,2.0,-0.8012088,4.437265,1.7010878,0.000282992505447055,0.00026614849679162944,0.0016328165547368095,-0.801209164172952,4.43726550922883,1.7010882840887303,8.300341087350108e-07,9.0
3930.0,2,2.0,2.0,-0.80128115,4.4374046,1.7010453,0.0002695744238394582,0.00026846284885095884,0.0014966765605532919,-0.8012809994767559,4.43740437051319,1.70104503011969,3.9042912434241834e-07,9.0
3931.0,2,2.0,2.0,-0.801311,4.437442,1.7010375,0.0003005694799185221,0.0002760714615988036,0.0011347173189285055,-0.8013112814132941,4.4374417392145595,1.7010374695424697,2.8480012081396157e-07,9.0
3932.0,2,2.0,2.0,-0.8012002,4.4372053,1.7010797,0.000319731441265958,0.00030113165689726884,0.0015392265609591009,-0.8012002670808299,4.43720560468807,1.70107999012643,3.9612721628385916e-07,9.0
3933.0,2,2.0,2.0,-0.80137986,4.4375033,1.7010722,0.0003165920475112216,0.0003026446862577359,0.0012949010925447728,-0.801379901711377,4.437503410121121,1.70107212057995,1.26962019685698e-07,9.0
3934.0,2,2.0,2.0,-0.8012688,4.437273,1.7011111,0.0003017059882495232,0.0002725242832184449,0.001175463527767732,-0.801268811356375,4.43727312964261,1.70111108928641,1.0481450019661824e-07,9.0
3935.0,2,2.0,2.0,-0.8013578,4.437438,1.7011042,0.0003048911655127995,0.00028766369706545447,0.0014721303024223678,-0.8013580023139971,4.43743793195156,1.7011040356942202,2.478210158970432e-07,9.0
3936.0,2,2.0,2.0,-0.8012483,4.437266,1.7011094,0.00030201240798533036,0.000297620769401874,0.0013188565335089846,-0.8012486131578729,4.43726620386644,1.7011097751324902,5.779361226173251e-07,9.0
3937.0,2,2.0,2.0,-0.8012581,4.437219,1.7011391,0.0003175435122670933,0.00029520815013484025,0.001589630717847557,-0.8012582619842,4.43722026174041,1.70113962792115,1.2526257932250833e-06,9.0
3938.0,2,2.0,2.0,-0.8013843,4.437481,1.7010968,0.00029784101059249224,0.0002907221924033365,0.00108955284041222,-0.801384338094211,4.43748140277558,1.70109671699271,4.796328157048641e-07,9.0
3939.0,2,2.0,2.0,-0.80137557,4.43746,1.7010963,0.00031390934304909024,0.00029679107564106744,0.001075061216440877,-0.801375777863236,4.43746103407981,1.7010968608230401,1.2439334883898537e-06,9.0
3940.0,2,2.0,2.0,-0.8013716,4.4374537,1.7010812,0.0003045829831762603,0.00028930583994224435,0.0014596385319722415,-0.801371479812648,4.4374531878916,1.7010807877336198,6.763724344356418e-07,9.0
3941.0,2,2.0,2.0,-0.8013578,4.4374437,1.7010556,0.00028079995678353953,0.00026261749718514693,0.0014303827156367474,-0.801357752573381,4.4374437658886,1.70105544250174,2.1279396675287542e-07,9.0
3942.0,2,2.0,2.0,-0.80120766,4.4371877,1.7010458,0.0002919495851188003,0.0002772485449327178,0.00164896065911371,-0.801207827751783,4.43718760319354,1.7010456702952998,1.972069005801129e-07,9.0
3943.0,2,2.0,2.0,-0.8014043,4.4374895,1.7010746,0.00031264619809689975,0.00029514228083371563,0.0012785265671774366,-0.801404339866934,4.43748949730233,1.70107461678339,4.725136459129962e-08,9.0
3944.0,2,2.0,2.0,-0.80139834,4.4374757,1.7010541,0.0002970412895137997,0.0002814330366049944,0.000940456162863211,-0.801398374348584,4.43747612468932,1.7010540253790698,4.505682739518676e-07,9.0
3945.0,2,2.0,2.0,-0.8014288,4.437544,1.7010516,0.00030460367361229146,0.0002893550689577751,0.001355270757539666,-0.8014290905643989,4.43754433099407,1.70105188992569,6.23802610253432e-07,9.0
3946.0,2,2.0,2.0,-0.8012564,4.4372835,1.7010105,0.0003237912546296684,0.0003028316045856627,0.0016174503823710646,-0.801256521269952,4.43728409313769,1.70101058743903,5.988535116766732e-07,9.0
3947.0,2,2.0,2.0,-0.8011466,4.4370165,1.7010877,0.0003048886410965679,0.0002870202191616045,0.0019425870226763046,-0.80114665649685,4.437016363734879,1.70108745878694,2.8438161676626327e-07,9.0
3948.0,2,2.0,2.0,-0.80123097,4.4372044,1.701057,0.0002976197580437656,0.00027753768335969653,0.001300641211459679,-0.8012311320551949,4.4372042688188005,1.70105674578023,2.836125333943714e-07,9.0
3949.0,2,2.0,2.0,-0.8011862,4.437171,1.7010388,0.00031764616062446294,0.00030691766664858733,0.0010408345796763222,-0.8011865704495861,4.43717165230303,1.70103907889333,8.009012432508033e-07,9.0
3950.0,2,2.0,2.0,-0.8013308,4.437381,1.7010736,0.0003130550154537559,0.00028613506538022193,0.0011303151944640135,-0.8013308473004069,4.437380819695051,1.7010734217282901,2.3062311091678276e-07,9.0
3951.0,2,2.0,2.0,-0.8012964,4.4373755,1.7010747,0.00028650466441604294,0.00027494883966028283,0.001114078448966184,-0.8012965853513221,4.43737542788785,1.70107447355168,3.2250999250187376e-07,9.0
3952.0,2,2.0,2.0,-0.8011851,4.437184,1.7011213,0.0003199444328743084,0.00029515273132574293,0.0016417455573026528,-0.8011850613486869,4.43718410339214,1.70112127635453,2.5245814211777486e-07,9.0
3953.0,2,2.0,2.0,-0.801108,4.4370832,1.7011212,0.0002770312729012403,0.0002631732062354786,0.0017044287430810676,-0.801108335163387,4.43708412756421,1.7011216398062194,1.0365812611348037e-06,9.0
3954.0,2,2.0,2.0,-0.8010818,4.4370723,1.701125,0.0003064735308271338,0.0002854553158044837,0.0014035595541265313,-0.801082144239436,4.4370739084034705,1.70112585333073,1.8658209585632998e-06,9.0
3955.0,2,2.0,2.0,-0.79769576,4.4384303,1.7024062,0.00031472079086825033,0.00029994133024047187,0.0036594002975893244,-0.797696117937677,4.43843115055158,1.7024065378352302,9.876893951023557e-07,9.0
3956.0,2,2.0,2.0,-0.7977562,4.4379563,1.7027531,0.00028558664035926995,0.00028051965301756354,0.0036910322060530625,-0.7977561755353161,4.43795567254804,1.7027523227289498,9.953664345235683e-07,9.0
3957.0,2,2.0,2.0,-0.797778,4.437933,1.7027333,0.0003270107396815547,0.00030675870124241555,0.0028499780437433887,-0.797778028763531,4.43793290836829,1.7027330096711701,2.7578753835410337e-07,9.0
3958.0,2,2.0,2.0,-0.7979394,4.4381385,1.7027555,0.00029811111204480767,0.000288996817403131,0.0019295111877194087,-0.797939597672499,4.43813932694214,1.7027559735907,1.006722336985531e-06,9.0
3959.0,2,2.0,2.0,-0.8013025,4.437901,1.7011228,0.0003108884722564653,0.0002928690874455242,0.004611107496982059,-0.8013024984734799,4.43790035528024,1.7011222823251402,8.190636430491718e-07,9.0
3960.0,2,2.0,2.0,-0.79946524,4.437613,1.7021029,0.00029498205537947797,0.0002748694508909466,0.0026248585439086493,-0.799465398291723,4.43761376897365,1.7021031175708299,8.051802079426844e-07,9.0
3961.0,2,2.0,2.0,-0.80142933,4.4376855,1.7012379,0.0003173764554844638,0.0002955393168235787,0.002196676134133872,-0.8014295914474608,4.43768600703001,1.7012380161938299,5.875395748957133e-07,9.0
3962.0,2,2.0,2.0,-0.8015544,4.4376354,1.7012756,0.0002894531164656655,0.0002953519658603909,0.0022996178739602305,-0.801554289287526,4.43763494004595,1.7012750614691199,7.189421018336073e-07,9.0
3963.0,2,2.0,2.0,-0.8015897,4.437582,1.7012929,0.00032877984517654113,0.0003022198640678653,0.0015214765636473435,-0.801589686085177,4.437581704284749,1.70129262514421,4.0002211309485874e-07,9.0
3964.0,2,2.0,2.0,-0.801676,4.437637,1.7013294,0.0002979243340064386,0.0002830384869980662,0.0013947671248475803,-0.801676291649892,4.43763722867714,1.70132956282681,5.3557838290434e-07,9.0
3965.0,2,2.0,2.0,-0.80170405,4.437611,1.701356,0.0003021542155465795,0.00028594550201432867,0.0012675272626731864,-0.801704175553654,4.43761155550998,1.7013562855302897,5.240299664252324e-07,9.0
3966.0,2,2.0,2.0,-0.80172026,4.437599,1.7013814,0.0003025508372616059,0.0002818477150299259,0.0013766364290385574,-0.8017201846143629,4.43759848521153,1.70138110255084,7.80282498596166e-07,9.0
3967.0,2,2.0,2.0,-0.8017069,4.4375477,1.7013924,0.00028809989674982717,0.00027184664747892384,0.0014011814517361553,-0.801707068137932,4.43754838669117,1.7013924825329998,7.239395926277866e-07,9.0
3968.0,2,2.0,2.0,-0.8017085,4.4375167,1.7014387,0.0003234500682651742,0.00029989058702994953,0.0014045134414352718,-0.8017088914548071,4.4375176620328105,1.7014388511868201,1.0578797567156434e-06,9.0
3969.0,2,2.0,2.0,-0.8017483,4.437527,1.7014676,0.0003236052071429185,0.00029813803126899074,0.0013069698804773447,-0.801748210239327,4.43752715122315,1.70146742032926,2.245854523703376e-07,9.0
3970.0,2,2.0,2.0,-0.8017421,4.437447,1.7015135,0.0003223867266228808,0.00030577315908431046,0.0013535423161421755,-0.801742040782785,4.437446904413901,1.7015132723069297,3.080252588220244e-07,9.0
3971.0,2,2.0,2.0,-0.80182606,4.4375267,1.7015842,0.0003323423727010777,0.0003125043218688006,0.0012909538667404523,-0.801826350459223,4.43752710667149,1.7015844301319698,5.400952058896889e-07,9.0
3972.0,2,2.0,2.0,-0.8018208,4.4374514,1.7016001,0.00030026035994978884,0.0002766709477555196,0.0012706788954922582,-0.80182075042606,4.43745089786456,1.70159934708411,8.658127136619533e-07,9.0
3973.0,2,2.0,2.0,-0.8018134,4.4373856,1.7016145,0.000307186201098375,0.00029026213400129564,0.0014969440035351197,-0.801813344240598,4.43738578712406,1.7016142903736902,3.1917046735227917e-07,9.0
3974.0,2,2.0,2.0,-0.80184597,4.4373574,1.7016609,0.00029094824753883586,0.0002719186244348748,0.0013998192396864932,-0.801846171931214,4.43735861410039,1.7016613433859302,1.2948640260217048e-06,9.0
3975.0,2,2.0,2.0,-0.80189013,4.437354,1.7016926,0.00029545283791776455,0.00028019492071962304,0.0012961352536332623,-0.8018902196079911,4.437354410538,1.70169253639867,3.366545065998479e-07,9.0
3976.0,2,2.0,2.0,-0.80190015,4.4372954,1.7017139,0.0003059411631056719,0.0002856478662920381,0.0013452425274204183,-0.801900122523412,4.43729588411937,1.70171389279198,4.488114140924755e-07,9.0
3977.0,2,2.0,2.0,-0.8019449,4.4372997,1.7017474,0.00030780407445263336,0.00028635314561142877,0.0013577744686590256,-0.80194495692312,4.437299155253511,1.70174688481734,7.83742362018955e-07,9.0
3978.0,2,2.0,2.0,-0.8019731,4.4372926,1.701769,0.00032356219429630073,0.00029276430757363414,0.0012911984210725873,-0.801973138718831,4.43729311710194,1.7017690407116501,5.443273467823956e-07,9.0
3979.0,2,2.0,2.0,-0.8020213,4.4372954,1.7017653,0.00029867723839061,0.00028208837198917536,0.0013221769195730488,-0.802021596474928,4.437296183265589,1.70176594399257,1.0233461114225308e-06,9.0
3980.0,2,2.0,2.0,-0.80205846,4.4372835,1.7018172,0.00031396733049859904,0.0002821789852873735,0.0013218989180398973,-0.8020588761148849,4.437284304554789,1.70181754393065,9.735663760275977e-07,9.0
3981.0,2,2.0,2.0,-0.80206823,4.4372625,1.7018569,0.00029501715482638247,0.000268818350264155,0.0013393634384143151,-0.8020684807776801,4.43726322286663,1.70185706711765,7.619961715723596e-07,9.0
3982.0,2,2.0,2.0,-0.8021132,4.4372735,1.7018589,0.00028216439477546373,0.00026725829195584083,0.0013353950342177442,-0.802113509066377,4.43727443085966,1.70185931795129,1.0802345672635797e-06,9.0
3983.0,2,2.0,2.0,-0.802128,4.437214,1.7018827,0.0003132553937348348,0.0002956319344207259,0.0013699826915349823,-0.802128366898714,4.437214978483211,1.70188339497087,1.321416176467825e-06,9.0
3984.0,2,2.0,2.0,-0.8021457,4.43719,1.7018915,0.000278608143389647,0.00026252659534975464,0.0014096372145683727,-0.8021458404091071,4.437190487611541,1.70189177229335,5.042886080583509e-07,9.0
3985.0,2,2.0,2.0,-0.802191,4.4372063,1.7018832,0.0003077651218745814,0.0002866539653609834,0.0013223825549360945,-0.802191075450108,4.437205644435751,1.7018826727450798,8.167408370120876e-07,9.0
3986.0,2,2.0,2.0,-0.80224603,4.437231,1.7019175,0.00031595875350376446,0.0002975582717112957,0.0012586437823248647,-0.802246107189458,4.43723101127779,1.70191753755727,9.038772058032977e-08,9.0
3987.0,2,2.0,2.0,-0.8022555,4.437182,1.7019439,0.00031182309243149575,0.0002971746342836923,0.0013301242849988453,-0.8022558452948981,4.43718347895385,1.70194444945505,1.6676853823812686e-06,9.0
3988.0,2,2.0,2.0,-0.80229366,4.4371986,1.7019655,0.0003062090984826682,0.00028461065261353724,0.0013675937907151315,-0.8022939217323489,4.437200092058229,1.70196610520971,1.6151524620615068e-06,9.0
3989.0,2,2.0,2.0,-0.8023774,4.437216,1.7020363,0.0003263319489974492,0.0003108479521074514,0.0012581412156676133,-0.802377306131187,4.43721523809228,1.70203587619836,6.92307150992835e-07,9.0
3990.0,2,2.0,2.0,-0.8023919,4.437222,1.7020857,0.0003030864872357597,0.00029438983068530433,0.0012719741586326738,-0.8023921514254261,4.4372226818987395,1.70208580485892,7.313074038014281e-07,9.0
3991.0,2,2.0,2.0,-0.80242676,4.437255,1.7020414,0.0003110357060336355,0.00029764720278535606,0.001327009390285272,-0.8024271926797091,4.43725521149411,1.7020415778315001,5.664824912990203e-07,9.0
3992.0,2,2.0,2.0,-0.80244654,4.4372373,1.7020854,0.00031095185943286197,0.00027734938998946745,0.0013498481219607146,-0.802446982114469,4.43723831856782,1.7020856983126997,1.1876956327731417e-06,9.0
